# data/ro30ra60us100-200-400-600-800-1000-brute.csv
# Users,Ramp,Machine,Duration,Total requests,Success requests,Success percent,Success Variance (Valor menos media total),Success Squared Variance,Duration Variance (Valor menos media total),Duration Squared Variance
400,60,container,182.0,29048.0,25909.0,89.1937482787111,-0.48243110681693224,0.23273977282461028,-8.133333333333326,66.15111111111099
400,60,container,186.0,29235.0,26177.0,89.53993500940653,-0.1362443761214962,0.018562530024735725,-4.133333333333326,17.084444444444383
400,60,container,193.0,30298.0,27246.0,89.92672783682092,0.25054845129288594,0.06277452644526364,2.8666666666666742,8.21777777777782
400,60,container,194.0,31863.0,28765.0,90.27712393685466,0.6009445513266343,0.36113435376916975,3.8666666666666742,14.95111111111117
400,60,container,180.0,28698.0,25524.0,88.93999581852394,-0.7361835670040904,0.541966244326866,-10.133333333333326,102.6844444444443
400,60,container,197.0,30568.0,27506.0,89.98298874640146,0.30680936087343014,0.09413198391956268,6.866666666666674,47.15111111111121
400,60,container,214.0,33071.0,29779.0,90.04565933899791,0.3694799534698774,0.13651543601610275,23.866666666666674,569.6177777777781
400,60,container,181.0,28461.0,25350.0,89.06925266153684,-0.6069267239911937,0.36836004829468266,-9.133333333333326,83.41777777777764
400,60,container,202.0,31052.0,27850.0,89.68826484606467,0.012085460536638948,1.4605835638265737E-4,11.866666666666674,140.81777777777796
400,60,container,202.0,31076.0,27968.0,89.99871283305444,0.32253344752641055,0.10402782477327183,11.866666666666674,140.81777777777796
400,60,container,193.0,31091.0,27971.0,89.9649416229777,0.28876223744967433,0.0833836297769421,2.8666666666666742,8.21777777777782
400,60,container,178.0,28423.0,25352.0,89.19536994687401,-0.4808094386540205,0.23117771629879427,-12.133333333333326,147.2177777777776
400,60,container,187.0,29416.0,26330.0,89.50911068806091,-0.1670686974671156,0.027911949673358603,-3.1333333333333258,9.81777777777773
400,60,container,188.0,29012.0,25837.0,89.05625258513719,-0.6199268003908429,0.384309237842828,-2.1333333333333258,4.551111111111079
400,60,container,178.0,27053.0,23978.0,88.6334232802277,-1.0427561053003274,1.0873402951411073,-12.133333333333326,147.2177777777776
400,60,container,193.0,31170.0,28074.0,90.06737247353225,0.39119308800421493,0.15303203210227345,2.8666666666666742,8.21777777777782
400,60,container,189.0,29053.0,26058.0,89.69125391525832,0.01507452973028478,2.2724144658923973E-4,-1.1333333333333258,1.2844444444444272
400,60,container,202.0,32686.0,29541.0,90.37814354769627,0.7019641621682382,0.49275368496855665,11.866666666666674,140.81777777777796
400,60,container,191.0,30673.0,27667.0,90.19985003097186,0.5236706454438291,0.2742309448995566,0.8666666666666742,0.7511111111111243
400,60,container,182.0,27649.0,24481.0,88.54208108792362,-1.1340982976044103,1.2861789486292214,-8.133333333333326,66.15111111111099
400,60,container,183.0,26907.0,23838.0,88.59404615899209,-1.0821332265359445,1.1710123199730937,-7.133333333333326,50.884444444444334
800,60,vm,1074.0,55410.0,46756.0,84.3818805269807,0.14213675324903363,0.020202856624176674,12.86666666666656,165.55111111110838
800,60,vm,873.0,55056.0,46446.0,84.3613775065388,0.1216337328071404,0.014794764956598825,-188.13333333333344,35394.151111111154
800,60,vm,1293.0,54774.0,45704.0,83.44104867272793,-0.7986951010037302,0.6379138643673588,231.86666666666656,53762.15111111106
800,60,vm,1012.0,58181.0,49532.0,85.13432220140595,0.8945784276742899,0.8002705632602046,-49.13333333333344,2414.0844444444547
800,60,vm,1192.0,54214.0,45361.0,83.67026967204043,-0.5694741016912275,0.3243007524970305,130.86666666666656,17126.084444444416
800,60,vm,1041.0,55672.0,47264.0,84.89725535278058,0.657511579048915,0.4323214765833976,-20.13333333333344,405.35111111111536
800,60,vm,1239.0,56728.0,48233.0,85.02503173036243,0.7852879566307678,0.6166771748293266,177.86666666666656,31636.55111111107
800,60,vm,1055.0,56433.0,47694.0,84.51437988411035,0.27463611037869384,0.0754249931239381,-6.133333333333439,37.61777777777908
800,60,vm,861.0,55711.0,47269.0,84.84679865735671,0.6070548836250538,0.3685156317330276,-200.13333333333344,40053.35111111115
800,60,vm,900.0,52946.0,44463.0,83.97801533638047,-0.261728437351195,0.06850177491829841,-161.13333333333344,25963.951111111146
800,60,vm,1107.0,53502.0,44955.0,84.02489626556017,-0.2148475081714878,0.046159451767497514,45.86666666666656,2103.751111111101
800,60,vm,1053.0,51682.0,43300.0,83.78158739986843,-0.4581563738632326,0.20990726291150616,-8.13333333333344,66.15111111111284
800,60,vm,1153.0,54304.0,45567.0,83.91094578668238,-0.32879798704928476,0.10810811628766162,91.86666666666656,8439.484444444424
800,60,vm,1053.0,53758.0,45019.0,83.74381487406525,-0.49592889966640996,0.24594547352433613,-8.13333333333344,66.15111111111284
800,60,vm,904.0,57011.0,48221.0,84.58192278683062,0.3421790130989564,0.11708647700537576,-157.13333333333344,24690.884444444477
800,60,vm,990.0,54869.0,46112.0,84.0401684011008,-0.19957537263086067,0.03983032936074689,-71.13333333333344,5059.951111111126
800,60,vm,995.0,54576.0,45718.0,83.76942245675755,-0.4703213169741076,0.22120214120025902,-66.13333333333344,4373.617777777792
800,60,vm,1131.0,53808.0,45474.0,84.51159678858163,0.2718530148499667,0.07390406168301622,69.86666666666656,4881.3511111110965
800,60,vm,956.0,52835.0,44530.0,84.28125295731996,0.041509183588303245,0.0017230123221674634,-105.13333333333344,11053.0177777778
800,60,vm,879.0,54028.0,45693.0,84.57281409639447,0.333070322662806,0.11093583983870571,-182.13333333333344,33172.55111111115
800,60,vm,947.0,55958.0,46879.0,83.77533149862397,-0.4644122751076907,0.21567876127070137,-114.13333333333344,13026.417777777802
800,60,vm,1316.0,52241.0,43396.0,83.06885396527632,-1.1708898084553425,1.3709829435445886,254.86666666666656,64957.01777777772
800,60,vm,839.0,55420.0,47252.0,85.26163839769036,1.0218946239587012,1.0442686224756954,-222.13333333333344,49343.21777777783
800,60,vm,1225.0,58324.0,49496.0,84.86386393251492,0.6241201587832563,0.3895259725996371,163.86666666666656,26852.28444444441
800,60,vm,1125.0,53693.0,45176.0,84.13759707969382,-0.10214669403784171,0.010433947102860448,63.86666666666656,4078.9511111110974
800,60,vm,1079.0,54505.0,45939.0,84.28401064122558,0.04426686749391706,0.001959555557724011,17.86666666666656,319.21777777777396
800,60,vm,1122.0,51921.0,43519.0,83.81772307929354,-0.4220206944381175,0.17810146653403094,60.86666666666656,3704.751111111098
800,60,vm,1189.0,56481.0,48053.0,85.07816787946389,0.8384241057322299,0.7029549810728895,127.86666666666656,16349.884444444417
800,60,vm,1200.0,55798.0,46742.0,83.77002759955553,-0.46971617417612777,0.2206332842826584,138.86666666666656,19283.95111111108
800,60,vm,1031.0,51507.0,43094.0,83.66629778476712,-0.5734459889645365,0.32884030225951527,-30.13333333333344,908.0177777777842
200,60,vm,274.0,19544.0,18773.0,96.05505525992632,-0.10993924348808548,0.012086637258732547,-0.13333333333332575,0.017777777777775755
200,60,vm,243.0,21490.0,20756.0,96.58445788738949,0.419463383975085,0.1759495304958296,-31.133333333333326,969.2844444444439
200,60,vm,251.0,20844.0,20086.0,96.36346190750336,0.1984674040889587,0.039389310485810014,-23.133333333333326,535.1511111111107
200,60,vm,312.0,20804.0,19990.0,96.08729090559508,-0.07770359781932257,0.006037849114067031,37.866666666666674,1433.884444444445
200,60,vm,231.0,20601.0,19851.0,96.3594000291248,0.19440552571039404,0.03779350842673468,-43.133333333333326,1860.4844444444439
200,60,vm,269.0,20464.0,19706.0,96.29593432369039,0.13093982027598372,0.017145236533906916,-5.133333333333326,26.351111111111035
200,60,vm,247.0,20389.0,19612.0,96.18912158516848,0.024127081754073743,5.821160739677581E-4,-27.133333333333326,736.2177777777773
200,60,vm,264.0,21904.0,21172.0,96.65814463111761,0.49315012770320266,0.2431970484536851,-10.133333333333326,102.6844444444443
200,60,vm,257.0,19838.0,18911.0,95.32714991430588,-0.8378445891085278,0.7019835554984377,-17.133333333333326,293.55111111111086
200,60,vm,281.0,21298.0,20530.0,96.39402760822612,0.22903310481171957,0.05245616309969612,6.866666666666674,47.15111111111121
200,60,vm,281.0,20892.0,20147.0,96.43404173846449,0.2690472350500812,0.07238641468809365,6.866666666666674,47.15111111111121
200,60,vm,268.0,21672.0,20857.0,96.23938722775932,0.07439272434491784,0.005534277435458931,-6.133333333333326,37.61777777777768
200,60,vm,255.0,21664.0,20950.0,96.70420974889217,0.539215245477763,0.2907530809556442,-19.133333333333326,366.08444444444416
200,60,vm,284.0,20777.0,19939.0,95.96669394041488,-0.19830056299952048,0.03932311328592679,9.866666666666674,97.35111111111127
200,60,vm,265.0,19744.0,18896.0,95.70502431118314,-0.45997019223126756,0.21157257774126922,-9.133333333333326,83.41777777777764
200,60,vm,280.0,20848.0,20109.0,96.45529547198772,0.29030096857331955,0.08427465235460746,5.866666666666674,34.417777777777864
200,60,vm,268.0,20638.0,19886.0,96.35623606938657,0.19124156597216313,0.036573336555485225,-6.133333333333326,37.61777777777768
200,60,vm,248.0,21266.0,20482.0,96.31336405529954,0.14836955188513912,0.02201352392659699,-26.133333333333326,682.9511111111107
200,60,vm,251.0,21395.0,20643.0,96.4851600841318,0.32016558071740064,0.10250599907611038,-23.133333333333326,535.1511111111107
200,60,vm,299.0,21278.0,20462.0,96.16505310649497,5.860308056071517E-5,3.434321051205672E-9,24.866666666666674,618.3511111111114
200,60,vm,289.0,19986.0,19182.0,95.97718402882018,-0.1878104745942295,0.035272774367309724,14.866666666666674,221.017777777778
200,60,vm,273.0,20986.0,20146.0,95.99733155436958,-0.16766294904482493,0.02811086448240756,-1.1333333333333258,1.2844444444444272
200,60,vm,291.0,21228.0,20397.0,96.08535895986434,-0.07963554355006863,0.006341819796514878,16.866666666666674,284.4844444444447
200,60,vm,297.0,19664.0,18805.0,95.63161106590724,-0.5333834375071689,0.2844978914069639,22.866666666666674,522.8844444444447
200,60,vm,297.0,20108.0,19268.0,95.8225581857967,-0.342436317617711,0.11726263162357783,22.866666666666674,522.8844444444447
200,60,vm,301.0,21898.0,21101.0,96.36039820988218,0.19540370646777205,0.038182608501343224,26.866666666666674,721.8177777777781
200,60,vm,273.0,21665.0,20898.0,96.45972767135933,0.2947331679449263,0.08686764028685215,-1.1333333333333258,1.2844444444444272
200,60,vm,306.0,20454.0,19611.0,95.87855676151364,-0.28643774190076954,0.08204657998521186,31.866666666666674,1015.4844444444449
200,60,vm,272.0,21067.0,20257.0,96.15512412778278,-0.009870375631621187,9.742431510930134E-5,-2.1333333333333258,4.551111111111079
200,60,vm,297.0,19708.0,18810.0,95.44347473107368,-0.7215197723407272,0.5205907818786147,22.866666666666674,522.8844444444447
400,60,vm,685.0,40896.0,37409.0,91.4734937402191,1.241882860996526,1.5422730404369167,-198.56666666666672,39428.72111111113
400,60,vm,808.0,34103.0,30509.0,89.46133771222473,-0.7702731669978391,0.5933207517968809,-75.56666666666672,5710.3211111111195
400,60,vm,683.0,37846.0,34420.0,90.94752417692754,0.7159132977049723,0.5125318498308082,-200.56666666666672,40226.9877777778
400,60,vm,1204.0,38302.0,34694.0,90.58012636415853,0.34851548493595885,0.12146304324014656,320.4333333333333,102677.52111111108
400,60,vm,781.0,37882.0,34330.0,90.62351512591732,0.3919042466947502,0.15358893857737962,-102.56666666666672,10519.921111111122
400,60,vm,884.0,35013.0,31309.0,89.42107217319281,-0.8105387060297602,0.6569729939723981,0.4333333333332803,0.1877777777777318
400,60,vm,985.0,39431.0,35775.0,90.72810732672264,0.49649644750006416,0.24650872238018398,101.43333333333328,10288.721111111101
400,60,vm,726.0,38935.0,35309.0,90.687042506742,0.455431627519431,0.20741796734499773,-157.56666666666672,24827.25444444446
400,60,vm,1163.0,35697.0,31923.0,89.42768299857131,-0.8039278806512584,0.646300037288424,279.4333333333333,78082.98777777774
400,60,vm,736.0,37388.0,33914.0,90.70824863592597,0.47663775670339703,0.2271835511152467,-147.56666666666672,21775.921111111125
400,60,vm,742.0,38707.0,35194.0,90.92412225178909,0.6925113725665142,0.4795720011339574,-141.56666666666672,20041.121111111126
400,60,vm,1012.0,37017.0,33308.0,89.98027933111814,-0.2513315481044316,0.0631675470725702,128.43333333333328,16495.121111111097
400,60,vm,758.0,39517.0,36028.0,91.1708884783764,0.9392775991538258,0.882242408272175,-125.56666666666672,15766.987777777791
400,60,vm,789.0,36647.0,33112.0,90.35391710099053,0.12230622176795691,0.014958811883152658,-94.56666666666672,8942.854444444454
400,60,vm,943.0,37086.0,32989.0,88.95270452461845,-1.2789063546041177,1.6356014638467933,59.43333333333328,3532.321111111105
400,60,vm,902.0,38844.0,35272.0,90.80424261147152,0.5726317322489507,0.32790710077843394,18.43333333333328,339.78777777777583
400,60,vm,834.0,36890.0,33224.0,90.06234751965302,-0.1692633595695554,0.0286500848927726,-49.56666666666672,2456.8544444444497
400,60,vm,695.0,39696.0,35860.0,90.33655783958082,0.10494696035824802,0.01101386448843568,-188.56666666666672,35557.387777777796
400,60,vm,1124.0,37557.0,33665.0,89.63708496418776,-0.5945259150348079,0.35346106364797564,240.43333333333328,57808.187777777755
400,60,vm,973.0,36482.0,32593.0,89.33994846773751,-0.8916624114850578,0.7950618560553485,89.43333333333328,7998.321111111101
400,60,vm,569.0,38680.0,35029.0,90.56101344364012,0.3294025644175491,0.10850604944485759,-314.5666666666667,98952.18777777781
400,60,vm,1331.0,37639.0,33763.0,89.70217062089854,-0.5294402583240299,0.2803069871342155,447.4333333333333,200196.58777777772
400,60,vm,1326.0,36494.0,32449.0,88.9159861895106,-1.3156246897119672,1.73086832417971,442.4333333333333,195747.2544444444
400,60,vm,1180.0,40193.0,36646.0,91.17508023785236,0.943469358629784,0.8901344306732959,296.4333333333333,87872.72111111108
400,60,vm,905.0,36905.0,33162.0,89.85774285327192,-0.3738680259506566,0.13977730082824083,21.43333333333328,459.3877777777755
400,60,vm,698.0,37337.0,33772.0,90.45183062377802,0.22021974455545035,0.0484967358920678,-185.56666666666672,34434.987777777795
400,60,vm,695.0,35847.0,32514.0,90.70215080759897,0.4705399283763967,0.22140782419646451,-188.56666666666672,35557.387777777796
400,60,vm,780.0,38457.0,34811.0,90.51928127519047,0.28767039596789346,0.08275425671632461,-103.56666666666672,10726.054444444455
400,60,vm,804.0,33434.0,29845.0,89.2654184363223,-0.9661924429002653,0.9335278367175824,-79.56666666666672,6330.854444444453
400,60,vm,792.0,39908.0,35988.0,90.17740803848852,-0.05420284073404957,0.002937947943640744,-91.56666666666672,8384.454444444455
100,60,vm,169.0,16728.0,16674.0,99.67718794835007,0.3040757835840253,0.092462082162239,-6.366666666666674,40.53444444444454
100,60,vm,180.0,16308.0,16158.0,99.08020603384841,-0.29290613091762907,0.08579400152913526,4.633333333333326,21.46777777777771
100,60,vm,178.0,16720.0,16608.0,99.33014354066985,-0.042968624096189956,0.001846302656719676,2.6333333333333258,6.934444444444405
100,60,vm,184.0,16744.0,16649.0,99.4326325848065,0.059520420040456656,0.0035426804017923944,8.633333333333326,74.53444444444432
100,60,vm,170.0,17069.0,17012.0,99.66606128068427,0.29294911591823336,0.08581918451727452,-5.366666666666674,28.801111111111194
100,60,vm,177.0,16601.0,16436.0,99.00608397084513,-0.3670281939209161,0.1347096951328496,1.6333333333333258,2.667777777777753
100,60,vm,182.0,16730.0,16665.0,99.61147638971907,0.2383642249530311,0.05681750373745922,6.633333333333326,44.00111111111101
100,60,vm,176.0,16724.0,16584.0,99.16287969385314,-0.21023247091289932,0.044197691826143054,0.6333333333333258,0.40111111111110154
100,60,vm,168.0,16728.0,16672.0,99.66523194643712,0.2921197816710759,0.08533396684355704,-7.366666666666674,54.26777777777789
100,60,vm,172.0,17079.0,17022.0,99.66625680660461,0.29314464183856614,0.08593378103866123,-3.3666666666666742,11.334444444444495
100,60,vm,175.0,16617.0,16407.0,98.73623397725221,-0.6368781875138296,0.4056138257309007,-0.36666666666667425,0.13444444444445
100,60,vm,161.0,17394.0,17347.0,99.72979188225825,0.35667971749221294,0.12722042087032484,-14.366666666666674,206.40111111111133
100,60,vm,182.0,16488.0,16349.0,99.15696263949539,-0.21614952527065157,0.04672061727472804,6.633333333333326,44.00111111111101
100,60,vm,172.0,17176.0,17120.0,99.67396367023754,0.3008515054714991,0.09051162834446744,-3.3666666666666742,11.334444444444495
100,60,vm,171.0,17168.0,17119.0,99.7145852749301,0.3414731101640598,0.11660388496511612,-4.366666666666674,19.067777777777845
100,60,vm,178.0,15975.0,15813.0,98.98591549295774,-0.3871966718082973,0.1499212626594223,2.6333333333333258,6.934444444444405
100,60,vm,166.0,16968.0,16914.0,99.68175388967468,0.3086417249086395,0.0952597143545803,-9.366666666666674,87.73444444444459
100,60,vm,191.0,16425.0,16328.0,99.40943683409436,0.03632466932832301,0.0013194816018120106,15.633333333333326,244.40111111111088
100,60,vm,166.0,17063.0,16959.0,99.39049405145637,0.01738188669033036,3.0212998491548375E-4,-9.366666666666674,87.73444444444459
100,60,vm,175.0,15513.0,15236.0,98.21440082511442,-1.1587113396516173,1.3426119686372457,-0.36666666666667425,0.13444444444445
100,60,vm,199.0,16294.0,16133.0,99.01190622314962,-0.3612059416164186,0.1304697322590036,23.633333333333326,558.534444444444
100,60,vm,184.0,16958.0,16891.0,99.60490623894327,0.2317940741772304,0.0537284928236794,8.633333333333326,74.53444444444432
100,60,vm,166.0,16934.0,16882.0,99.69292547537499,0.31981331060895,0.10228055364265674,-9.366666666666674,87.73444444444459
100,60,vm,165.0,16960.0,16909.0,99.69929245283019,0.3261802880641511,0.1063935803216126,-10.366666666666674,107.46777777777794
100,60,vm,160.0,17055.0,16964.0,99.46643213133979,0.09331996657374475,0.008708616161324838,-15.366666666666674,236.13444444444468
100,60,vm,149.0,17382.0,17337.0,99.74111149464964,0.3679993298836024,0.13542350679478043,-26.366666666666674,695.2011111111115
100,60,vm,195.0,16502.0,16365.0,99.16979760029088,-0.20331456447516416,0.041336812127725685,19.633333333333326,385.4677777777775
100,60,vm,178.0,16429.0,16319.0,99.33045224907177,-0.042659915694272854,0.0018198684070424673,2.6333333333333258,6.934444444444405
100,60,vm,184.0,16282.0,16115.0,98.97432747819678,-0.3987846865692575,0.15902922624214091,8.633333333333326,74.53444444444432
100,60,vm,188.0,16548.0,16467.0,99.51051486584481,0.13740270107876995,0.01887950226374181,12.633333333333326,159.60111111111092
